id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,manaCost,name,text,image,imageGold,flavorText,cropImage,duels,minionTypeId,health,attack,keywordIds,childIds,durability,armor
1182,1,1182-ironfur-grizzly,12,[],4,2,2,Lars Grant-West,3,Ironfur Grizzly,<b>Taunt</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be9ecb18f7d2d99ab4dedbe86b0a8552083f60e42d8234f98c8a9b25bed58c63.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/914dd3f799a6bc23121088ee1304b8ae63ab893bf7aaf2b2cf1b0bbd29e5b054.png,"""Bear Carcass 1/10""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1b09e5e2339211a50d5db00eeb28500530689347d4f62daf56cac091ca40c41.png,"{'relevant': True, 'constructed': True}",20.0,3.0,3.0,[1],,,
1653,1,1653-magma-rager,12,[],4,2,2,Matt Gaser,3,Magma Rager,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ee4e9df5a7ee1d6fbe8135eb35012561e08fbaca03086a7d34467631dc34a33.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/af6655f02182d3f7243c598edcef23c6d4cf2ab2e79c8a7ed9e3c8e1dc0a01ac.png,"He likes to think he is powerful, but pretty much anyone can solo Molten Core now.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5a2e98844a234401f9774f529f13f1275288da0f1ef19f153ad7b07c08a0add.png,"{'relevant': True, 'constructed': True}",18.0,1.0,5.0,,,,
1401,1,1401-raid-leader,12,[],4,2,2,Phill Gonzales,3,Raid Leader,Your other minions have +1 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6bb26c681f2ba3a9344fc2e048ac4f421204a17f311fb46d97f37a80bc7eaa0b.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ad73ee476f35301a0b296cc89ca2fc74abab88da8dbfcee49bbbb61a345a61a.png,"""That's a 50 DKP minus!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30c3e3e499ed76e7c5196de7c300e684cbbd442d43a1ab844cc7ac3f2e679005.png,"{'relevant': True, 'constructed': True}",,2.0,2.0,,,,
257,1,257-razorfen-hunter,12,[],4,2,2,Clint Langley,3,Razorfen Hunter,<b>Battlecry:</b> Summon a 1/1&nbsp;Boar.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5fe5eeb345bd253a684581cbb424e46ae8db149f88a8d389195d77638eb3bc7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2dba5eb6e712c639943b94446e877062fbabbaaf6f6750700e8e865573c55f6f.png,Someone did mess with Tuskerr once. ONCE.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c8702fbb92ead4d419cfda878af0e5cc83e3f422e434d663f317a3c1e1cafb07.png,"{'relevant': True, 'constructed': True}",,3.0,2.0,[8],[298],,
608,1,608-shattered-sun-cleric,12,[],4,2,2,Doug Alexander,3,Shattered Sun Cleric,<b>Battlecry:</b> Give a friendly minion +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a98de4772b42ed6aa6ec44647d4bdd65aa44290fa5027ec0bac77bd22eb5180.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf74ea5fc3854aa52707cbe4c105375f36805477dbed59172c9de95800634cb4.png,They always have a spare flask of Sunwell Energy Drink™!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce4dd18d61d9d50c0d7d67c38acccf7f5ca81395e395caee7dfe3c381249d1ef.png,"{'relevant': True, 'constructed': True}",,2.0,3.0,[8],,,
67,1,67-silverback-patriarch,12,[],4,2,2,Daren Bader,3,Silverback Patriarch,<b>Taunt</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74bf1a6f63594e56ccf091987fa870c7a49172743512455dc3e19b4950d6eb7b.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ee220342dd06b870eea595e49f6de640b309df8f034813fc6299c5ef1aba363.png,"He likes to act like he's in charge, but the silverback matriarch actually runs things.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01b15699520cb8d86e1d765ae9764eb90da4422b4c9216d18e7d6ac06179978c.png,"{'relevant': True, 'constructed': True}",20.0,4.0,1.0,[1],,,
289,1,289-wolfrider,12,[],4,2,2,Dany Orizio,3,Wolfrider,<b>Charge</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7787c265b577da612e168b514255af72eeb981c636c4f846c736fcbbbb5800a7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/642b2f80dcf4f60c35468dea9c0f80978f102f9ea11df7bc4fab186e417968db.png,"Orcish raiders ride wolves because they are well adapted to harsh environments, and because they are soft and cuddly.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7fa07821e295e2faede24b76bfde77c95cfbf341f420c7737d2d52f4a45ceab.png,"{'relevant': True, 'constructed': True}",,1.0,3.0,[4],,,
1658,1,1658-alarm-o-bot,12,[],4,3,3,Sean O’Daniels,3,Alarm-o-Bot,"At the start of your turn, swap this minion with a random one in your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/122c0d9310176bce67c40c2b18da4f8e047efa8b0a0e06e8425ac33fde1bbcc9.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ea51bc252f56f9f270a19ee033e4fed71de1248e0be6819a7ed84f5faebde97.png,WARNING. WARNING. WARNING.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3539e8d1b6a1c1e9d3c82487330df7221a10890eeb55797b1874ad985958bc36.png,"{'relevant': True, 'constructed': True}",17.0,3.0,0.0,,,,
466,1,466-arcane-golem,12,[],4,3,3,Sedhayu Ardian,3,Arcane Golem,<b>Battlecry:</b> Give your opponent a Mana Crystal.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0f8d9566470f7ed39c06ac875f2aba7a02ecc6bb5af87b13de823e1034b4fca.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90b6be209c4050dc8d46b4b8c892e305c42a0cbe91b50345813da6b6c9f6bb8f.png,"Having Arcane golems at home really classes up the place, and as a bonus they are great conversation pieces.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/44b85a51c8927a3d8e818af5e8702db76be1e5f4aea700b997b8047060c0982d.png,"{'relevant': True, 'constructed': True}",,4.0,4.0,[8],,,
755,1,755-blood-knight,12,[],4,3,4,Trent Kaniuga,3,Blood Knight,<b>Battlecry:</b> All minions lose <b>Divine Shield</b>. Gain +3/+3 for each Shield lost.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b5e50ee409c70684826583ff16c45c21e9b3c823b4e1b4103855af18b14b1d2.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a1e47a24c8465ecf3fab3c97e285a495417c36329e9c2275a1a64185891fbaa.png,"The Blood Knights get their holy powers from the Sunwell, which you should NOT bathe in.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc6f8f2b1f3e37139b34faa5e4803f656242ba40f69930a48f805e9103cde7ab.png,"{'relevant': True, 'constructed': True}",,3.0,3.0,"[3, 8]",,,
54839,1,54839-brightwing,12,[],4,3,5,Jerry Mascho,3,Brightwing,<b>Battlecry:</b> Add a random <b>Legendary</b> minion to your&nbsp;hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d83e49cda8ec71eb1035058eee46cd106556a1d793691fb4321ded423485f13.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c90a18776b553d204d3c199faaaac6b2e4809bcc22a1ad76ace1271f42ba6107.png,Little faerie dragons are made of sugar and spice and maniacal vice.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8018ce3ddb74b68c3a34230e70c5f43839a43bac8673568a1d2620370d9e860.png,"{'relevant': True, 'constructed': True}",24.0,2.0,3.0,[8],,,
453,1,453-coldlight-seer,12,[],4,3,3,Arthur Gimaldinov,3,Coldlight Seer,<b>Battlecry:</b> Give your other Murlocs +2 Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9299718e56527e33d7b484939496b1d42f08572af4ed31f0c3e9582f1407571c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1ec48dbc1f1c69c625c6636931502dd2424108ac38ef6dd511cd21ccfa6ef29.png,"The Coldlight murlocs reside in the darkest pits of the Abyssal Depths. So no, there's no getting away from murlocs.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4185bc6ee4888a938aefa3d3eede4b39f6205d5a8160ddadb407b482421f3fef.png,"{'relevant': True, 'constructed': True}",14.0,3.0,2.0,[8],,,
979,1,979-demolisher,12,[],4,3,3,Raymond Swanland,3,Demolisher,"At the start of your turn, deal 2 damage to a random enemy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/754833c90aa886ae7b68f852dd21a2f4a12d122f321f9b017ba3e4c2f8f6ac7a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6f5b100d40a21a2ba03d1ad840ee733f514f4e4db3bfa3db7b902d23deaba2b.png,"Laying siege isn't fun for anyone. It's not even all that effective, now that everyone has a flying mount.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07c4e02d93d7351cd4954580f4860686a5d713c1d194fdb42df9b0b8bf57ce68.png,"{'relevant': True, 'constructed': True}",17.0,4.0,1.0,,,,
1651,1,1651-earthen-ring-farseer,12,[],4,3,1,Alex Horley Orlandelli,3,Earthen Ring Farseer,<b>Battlecry:</b> Restore 3&nbsp;Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd4092e492e6c22a537bc5e0ca904a5b8fb1044a0a12940c87608d1d3060ba56.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/171a7572d6e53ca218b57628f7920db321e0633ce8643b2ddb4094fa4f8d54ad.png,"He can see really far, and he doesn't use a telescope like those filthy pirates.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8757955744f7e1869451dca389225095a75b21eac0721756b84007c965e7bf51.png,"{'relevant': True, 'constructed': True}",,3.0,3.0,[8],,,
1098,1,1098-emperor-cobra,12,[],4,3,3,Lars Grant-West,3,Emperor Cobra,<b>Poisonous</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1cb3edb8389c9dcc8f3e860dd2d51ba571423f2009afa4f67dd520f75209c40.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b98c3de7c0839c558559f6ebbbf67fc97c37deb52f7fa608a57e19bb88546b42.png,"The Sholazar Basin is home to a lot of really horrible things. If you're going to visit, wear bug spray. And plate armor.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6837cd7bd0fe60af5b7b87b1667c3d01b9dfd29172107f4f56342d81023df658.png,"{'relevant': True, 'constructed': True}",20.0,3.0,2.0,[32],,,
397,1,397-flesheating-ghoul,12,[],4,3,1,Alex Horley Orlandelli,3,Flesheating Ghoul,"Whenever a minion dies, gain +1 Attack.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cecd7f1ff2881dacf56cb8c73caac0d1b9aa2a2911860327f73c10d478a93df1.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6627eb05abe97dcd47202bf83d8c21f7bff6855b024298a675d88b0f53a7f33.png,'Flesheating' is an unfair name. It's just that there's not really much else for him to eat.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f44cd6fb7585c66d753f29ce6e9923fcaa3ebfdbed06c239f2a28904cda00e0.png,"{'relevant': True, 'constructed': True}",,3.0,2.0,,,,
778,1,778-harvest-golem,12,[],4,3,1,Brian Despain,3,Harvest Golem,<b>Deathrattle:</b> Summon a 2/1 Damaged Golem.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e65c7d57f801ddf8aa61794e72bdb45d629bffeb33faabbf8cd5fe3d8a9a2f4d.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72006012a6eb993ab2698e88dd63d43a9d94c06f355638cede202ce6cdd5f1c4.png,"""Overheat threshold exceeded. System failure. Wheat clog in port two. Shutting down.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebb0677f6766890392c9703ab404afeaac4148e9bfc2814cec942288b30b3bd1.png,"{'relevant': True, 'constructed': True}",17.0,3.0,2.0,[12],[471],,
926,1,926-imp-master,12,[],4,3,3,Mark Gibbons,3,Imp Master,"At the end of your turn, deal 1 damage to this minion and summon a 1/1 Imp.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7068e2e08197be79deb2ddb831ae091f8ab015df987fb1430653ddc5acba2cd3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c222c988795c2b577dc52e60355c6eb08440fbc6515c097285a38c898a28ac0.png,She would enjoy the job a lot more if she just could get the imps to QUIT BITING HER.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e3c4ddc7a4f4edec3c12745842c45911ebf983066a0b4b156b72d1226b7d304.png,"{'relevant': True, 'constructed': True}",,5.0,1.0,,[76],,
1109,1,1109-injured-blademaster,12,[],4,3,3,Samwise,3,Injured Blademaster,<b>Battlecry:</b> Deal 4 damage to HIMSELF.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/014de4ee69657168ea19a22b84861022edc0b1cae64a2f1360b46e571c017c11.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6f6a380f5c45a89f3fbae98b08cd46642c82fd59388b4c81a2977ee844957f0.png,"He claims it is an old war wound, but we think he just cut himself shaving.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f3295cda2030961943ff3410336f3e2938ad2109da5199843ea662a5d95ec80.png,"{'relevant': True, 'constructed': True}",,7.0,4.0,[8],,,
290,1,290-ironbeak-owl,12,[],4,3,1,Trevor Jacobs,3,Ironbeak Owl,<b>Battlecry:</b> <b>Silence</b> a&nbsp;minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a88bcb974f296edf4df2e5ab7305256d5253c6f722286e602c987c93ace03b8a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7cf2f3f7aaf4c98608524e24a9a21916f67f49ad0f04dd5920520c54c43f150.png,Their wings are silent but their screech is... whatever the opposite of silent is.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/840af6451db8a74bfcd7681b209a7af2870d5de1ece97b2c44ef443a5f41db40.png,"{'relevant': True, 'constructed': True}",20.0,1.0,2.0,"[8, 15]",,,
921,1,921-jungle-panther,12,[],4,3,1,Jaemin Kim,3,Jungle Panther,<b>Stealth</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b0dd7f89337ebe7f4a79a7c621f7daae8943dd002c46fcf3c8244811e807d66.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18ca8598e64e07f6957e04caacc5dd114733933e2992a3237810c9d08687c4e7.png,"Stranglethorn is a beautiful place to visit, but you wouldn't want to live there.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f3a5c6ee9d1b50d0a6afb206d57ac00d0069b8f13e76d81312a2b6b44188a62c.png,"{'relevant': True, 'constructed': True}",20.0,2.0,4.0,[6],,,
1693,1,1693-king-mukla,12,[],4,3,5,Sunny Gho,3,King Mukla,<b>Battlecry:</b> Give your opponent 2 Bananas.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa8f80ab720465daae315ab8cc000e043194aedd7a5b387723d7bc3c69524465.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14c3511b32470b880807992836cc774994b57e65d7bee37765a52257e06933e9.png,"King Mukla wanders Jaguero Isle, searching for love.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5687bb72c37aba9eb6f60c0fbd9f386361ff0d4f45dd5260687acf2d924f94bf.png,"{'relevant': True, 'constructed': True}",20.0,5.0,5.0,[8],[1694],,
1063,1,1063-murloc-warleader,12,[],4,3,4,Tim McBurnie,3,Murloc Warleader,Your other Murlocs have +2 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/39721042744e8176c15bb9d2bb676e992d0ffbf6275eb9be057a0d841e8c167a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/892c269c64c67f9e4b165d733c661df8e0cd479466e89958ce8718d9a08eb0c3.png,Do Murlocs ever get tired of making the same old sound? Nope! Mrglglrglglglglglglgl!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a153b59f2505f0b1d8d621b05c76acd37e660fc9cd25b22f127ac1d01530f896.png,"{'relevant': True, 'constructed': True}",14.0,3.0,3.0,,,,
791,1,791-questing-adventurer,12,[],4,3,3,Attila Adorjany,3,Questing Adventurer,"Whenever you play a card, gain +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c9ac3b6d36fd83ac38586f0a11d8b1caeefafaf0df42800dcee7b7845528ab0.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0828edbaabeab43398f39169aaba331936e86d6d784bd5bd5d44b420040b5b09.png,"""Does anyone have some extra Boar Pelts?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/292e4f21450b0440d1639b549ca8aa881b7d7dea56fc084ea47503051c20b91b.png,"{'relevant': True, 'constructed': True}",,2.0,2.0,,,,
1155,1,1155-raging-worgen,12,[],4,3,1,Alex Horley Orlandelli,3,Raging Worgen,Has +1 Attack and <b>Windfury</b> while damaged.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e168660a94de15e2b9fe9af4cd60f06552213fb35f546f5cfe32acbb1bc84b5c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1576a5a18936e6a2708993ce67aa0870d400fecb84225d7090741936c7b28f2d.png,"If he's raging now, just wait until he gets nerfed.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2401992f099a4709b4d7930b16bb9852b9340b334cc1e4488326892338fd1b73.png,"{'relevant': True, 'constructed': True}",,3.0,3.0,"[7, 11]",,,
642,1,642-scarlet-crusader,12,[],4,3,1,Gonzalo Ordonez,3,Scarlet Crusader,<b>Divine Shield</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f051f7c98958ca2cb615493dc9a127d3498157dff20eb29bf195f94d20fde957.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6eef088c7620e43e3641555b7e1ba0294aef503d0839b382f29df49fab741de8.png,Never wash your whites with a Scarlet Crusader.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04ac45c2e61a9f2658f1d171ea1d6ab71f319316a21ee8c2c112642779ec9c25.png,"{'relevant': True, 'constructed': True}",,1.0,3.0,[3],,,
680,1,680-southsea-captain,12,[],4,3,4,Ken Steacy,3,Southsea Captain,Your other Pirates have +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e48ed67a0f9064fcbb87836ae79c0c00d536f31c1857b203e6ee763682937b7f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02ab9e4d291ce73b151af22b11146cee56aa5eb7e059459974cb3fa4dd1e15ac.png,"When he saves enough plunder, he's going to commission an enormous captain's hat. He has hat envy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7b54c73cde33f96c63a89caf237d467069a8e0826e2f90bf65cec146721fe16.png,"{'relevant': True, 'constructed': True}",23.0,3.0,3.0,,,,
45,1,45-tauren-warrior,12,[],4,3,1,Paul Warzecha,3,Tauren Warrior,<b>Taunt</b> Has +3 Attack while damaged.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bd1aa45038beda680977c14675049262456cf4356e060f71b5c8434aad9673a3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d922546b054bd00b77418b6175aac288c23c9609bcdf94e0d3b47ce6624fa97.png,"Tauren Warrior: Champion of Mulgore, Slayer of Quilboar, Rider of Thunderbluff Elevators.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/037e874398b53b64486b2417694ffa306d31643aff1bb4f55cb71623d47d4309.png,"{'relevant': True, 'constructed': True}",,3.0,2.0,"[1, 7]",,,
765,1,765-thrallmar-farseer,12,[],4,3,1,Efrem Palacios,3,Thrallmar Farseer,<b>Windfury</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0082ca57500d50ab7862e699bb3d8cfd6ab00d560f1a586f4ea9daf653ce4ed.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/096defa660603d8507bbb58f77bf43a9f5922a9f0fdb6a8b05a75e969e64fb52.png,"He's stationed in the Hellfire Peninsula, but he's hoping for a reassignment closer to Orgrimmar, or really anywhere the ground is less on fire.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3271427a1315e2287439b9e0537d77f29dfecae4de7d54579b92cf2f40dfa413.png,"{'relevant': True, 'constructed': True}",,3.0,2.0,[11],,,
570,1,570-tinkmaster-overspark,12,[],4,3,5,Tom Baxa,3,Tinkmaster Overspark,<b>Battlecry:</b> Transform another random minion into a 5/5 Devilsaur or a 1/1 Squirrel.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/861c844c901191a2f5072624cdd0a36f2f5dc72df3c55c473954dedc4881d6fb.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e896a0baf412ae7e5beb686f2f08dfb4da1b7d35c4619eeb99c68e2ea90474e9.png,Tinkmaster Overspark nearly lost his Tinker's license after the Great Ironforge Squirrel Stampede of '09.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57fdd0a7225c07d8b9bf9b4b31aa4133addce33ff242e6840aba2b996f28b262.png,"{'relevant': True, 'constructed': True}",,3.0,3.0,[8],"[332, 1190]",,
52654,1,52654-arcane-watcher,12,[],4,1130,3,Jakub Kasper,3,Arcane Watcher,Can't attack unless you have <b>Spell Damage</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a807a443dc18ff4b297754913020fa7ce061d0490cb6f582b765e3b3e12402cf.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77d75ac844860fb697c2007416375b14df462f553110221379fc0ae629db2458.png,Now his watch has ended… until you have Spell Damage.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7dfc61b4c6732dd0d19578dccd55df35382327ab74dcbccac5876c5c5ed9ce4.png,,,6.0,5.0,[2],,,
52936,1,52936-faceless-rager,12,[],4,1130,1,Anton Zemskov,3,Faceless Rager,<b>Battlecry:</b> Copy a friendly minion's Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41f4e63ac3ceb994a739910393c37eeb01d59114396fa0f8c49af56b2cf40cf5.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5770408a0547656393ec885128c1a9d4b6ce7acbbd0cc967777b8f784b5c715c.png,When you need to rage anonymously.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07efeb8bccfe8eed45500105b8c09a48511854335928240dc5ec01ad1968671b.png,,,1.0,5.0,[8],,,
52940,1,52940-flight-master,12,[],4,1130,1,Evgeniy Dlinnov,3,Flight Master,<b>Battlecry:</b> Summon a 2/2 Gryphon for each player.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ffef93140e0c09caf65920daf4e1f5af5749d858092cb078af2b8d88f4e648c7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/658d49df6e20703257cbc68accfc2c0dd71b1c6fafc6350352651154db31e438.png,Your gryphon will be summoned following a brief safety demonstration.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d8a174decb5763c8dbd32034ca069dd7f7f78debc1977b65433aaf9c88fabef.png,,,4.0,3.0,[8],[52941],,
52290,1,52290-hench-clan-sneak,12,[],4,1130,1,Andrew Hou,3,Hench-Clan Sneak,<b>Stealth</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7392af6e6d4b04f05316ff8eb4cab1ddb6adb06ce6f1af6b42a803e18dc49389.png,,He’d be a lot sneakier if he wasn’t trailing 300 yards of power cable…,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43c841c274987b8f9def360e448c8da9f95864a2e878c853be3170a5911cf28b.png,,,3.0,3.0,[6],,,
53173,1,53173-magic-carpet,12,[],4,1130,4,Tod Harris,3,Magic Carpet,"After you play a 1-Cost minion, give it +1 Attack and <b>Rush</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e20b9c4f49709a7a0382082c33c979d05ba23970192f7dfc4600aff2904483b3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9efcbb47312df966c87cdbeb934c8d9d2b7593555c9d148575885676f9067c6.png,Its small yet fierce riders are affectionately known as rug rats.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48b4bd8f207befc5d46b3acf48654193b63d253f3669e1439ed092045b201bcc.png,,,6.0,1.0,[53],,,
52281,1,52281-spellward-jeweler,12,[],4,1130,3,Adam Byrne,3,Spellward Jeweler,<b>Battlecry:</b> Your hero can't be targeted by spells or Hero Powers until your next turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a044bc4158d954db62e1cd317a46ee12a82a0c626125a62bc3d0038e322fa86.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b56c846d833ba401effe92529ee966bdaf4bfcfbe0b40184de7409882370eab9.png,The fanciest possible way of distracting enemies with shiny things.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1a0dbc77248d3eb9458c5453a247756f4147a65548dba74c1bf969b7e04edb73.png,,,4.0,3.0,[8],,,
53402,1,53402-candletaker,12,[],4,1158,1,Ivan Fomin,3,Candletaker,<b>Reborn</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c357d79cadad152dc7d0278212e8b8e67b673b033a97dddbe4c4e19a0bcd15f6.png,,"""You no waaaake caaaandle!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6dafcec24e8ff6dcb2cba95daed970de84c8add7a2491e5b9ca147520746f49a.png,,,2.0,3.0,[78],,,
54488,1,54488-desert-hare,12,[],4,1158,1,Ware Li,3,Desert Hare,<b>Battlecry:</b> Summon two 1/1 Desert Hares.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c92ef5b81ef54f95359fc3dcf6b8e0c0f729d9dcd5e26746d29df763ba90867f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/631749055e111629c176ae84952db53b7d997f6a1b712c69f0f644fc2306930f.png,"After they're caught, they’re dessert hares.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce827b964fa7cbf5c979459704e783ec071ad20cb3d07d965c6716274b215a60.png,,20.0,1.0,1.0,[8],[54488],,
53438,1,53438-generous-mummy,12,[],4,1158,3,Jim Nelson,3,Generous Mummy,<b>Reborn</b> Your opponent's cards cost (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1da46a9fb1f9981005951dfe99871f9c9e92f54cbb650bc693fc262faf1f553.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d944766ebbd5f45b9270f3fab4f83c57ce07b4fe31523875eb1d6ad88b3e60f5.png,"Yeah, she's mummified, but her money hasn’t dried up!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/050ddf11c6928f47207889c0a2349dfff6211ae6e5becb9a1ed238e214bcfe11.png,,,4.0,5.0,[78],,,
54264,1,54264-golden-scarab,12,[],4,1158,1,Jim Nelson,3,Golden Scarab,<b><b>Battlecry:</b> Discover</b> a 4-Cost card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5469e80fb138d6cb99381d2cbe574edb7bada8914c093383096220b6247309c2.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1a21c88c5c9da4ff0e740e40445b7d8ff0fa2e60086766908ebfc420263737c8.png,"Who actually puts all the gold plating on these things, and why?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/590f165bcd22c79de9b4b219b5bb4ca382e5cd43ecbe9dccc5c72d2fc93a15fa.png,,20.0,2.0,2.0,"[8, 21]",,,
